ticker,name,year,esg,e,s,g,sector,industry
TDY,TELEDYNE TECHS.,2021,39.01,73.61,78.59,89.3,Technology,Scientific & Technical Instruments
TDY,TELEDYNE TECHS.,2022,54.22,74.83,76.4,87.53,Technology,Scientific & Technical Instruments
TDY,TELEDYNE TECHS.,2023,47.62,73.31,73.15,76.98,Technology,Scientific & Technical Instruments
TDY,TELEDYNE TECHS.,2024,50.81,79.81,73.11,80.39,Technology,Scientific & Technical Instruments
TECH,BIO-TECHNE,2020,26.95,75.48,71.24,57.29,Healthcare,Biotechnology
TECH,BIO-TECHNE,2021,26.45,78.27,66.96,60.02,Healthcare,Biotechnology
TECH,BIO-TECHNE,2022,31.13,75.9,87.3,63.36,Healthcare,Biotechnology
TECH,BIO-TECHNE,2023,42.82,71.6,87.0,55.01,Healthcare,Biotechnology
TECH,BIO-TECHNE,2024,58.43,71.2,83.75,51.69,Healthcare,Biotechnology
TEL,TE CONNECTIVITY,2020,45.2,52.37,77.18,61.52,Technology,Electronic Components
TEL,TE CONNECTIVITY,2021,40.55,57.06,79.08,62.53,Technology,Electronic Components
TEL,TE CONNECTIVITY,2022,51.32,71.7,75.37,71.06,Technology,Electronic Components
TEL,TE CONNECTIVITY,2023,51.77,74.49,82.11,65.63,Technology,Electronic Components
TEL,TE CONNECTIVITY,2024,51.37,61.63,76.91,71.77,Technology,Electronic Components
TER,TERADYNE (XSC),2020,76.81,60.29,63.61,,Technology,Semiconductor Equipment & Materials
TER,TERADYNE (XSC),2021,54.02,54.58,60.92,,Technology,Semiconductor Equipment & Materials
TER,TERADYNE (XSC),2022,63.76,58.65,69.02,,Technology,Semiconductor Equipment & Materials
TER,TERADYNE (XSC),2023,71.47,56.23,65.21,,Technology,Semiconductor Equipment & Materials
TER,TERADYNE (XSC),2024,75.83,54.75,54.93,50.37,Technology,Semiconductor Equipment & Materials
TFC,TRUIST FINANCIAL,2020,54.65,48.46,74.72,34.29,Financial Services,Banks - Regional
TFC,TRUIST FINANCIAL,2021,52.99,45.05,73.96,31.19,Financial Services,Banks - Regional
TFC,TRUIST FINANCIAL,2022,55.59,46.16,72.71,37.42,Financial Services,Banks - Regional
TFC,TRUIST FINANCIAL,2023,56.47,42.79,76.29,44.6,Financial Services,Banks - Regional
TFC,TRUIST FINANCIAL,2024,54.7,42.04,76.32,31.73,Financial Services,Banks - Regional
TGT,TARGET,2020,76.8,73.25,77.95,46.36,Consumer Defensive,Discount Stores
TGT,TARGET,2021,78.59,72.65,61.21,67.13,Consumer Defensive,Discount Stores
TGT,TARGET,2022,81.14,82.46,71.67,67.7,Consumer Defensive,Discount Stores
TGT,TARGET,2023,78.56,83.84,77.48,65.57,Consumer Defensive,Discount Stores
TGT,TARGET,2024,76.8,77.64,70.02,59.87,Consumer Defensive,Discount Stores
TJX,TJX,2020,42.94,30.72,75.65,26.62,Consumer Cyclical,Apparel Retail
TJX,TJX,2021,41.75,28.57,86.16,47.55,Consumer Cyclical,Apparel Retail
TJX,TJX,2022,47.84,27.81,87.92,47.89,Consumer Cyclical,Apparel Retail
TJX,TJX,2023,47.9,19.66,86.92,26.03,Consumer Cyclical,Apparel Retail
TJX,TJX,2024,43.87,25.84,85.69,15.92,Consumer Cyclical,Apparel Retail
TKO,TKO GROUP HOLDINGS A,2020,69.37,55.2,90.1,74.8,Communication Services,Entertainment
TKO,TKO GROUP HOLDINGS A,2021,65.5,51.59,90.73,81.68,Communication Services,Entertainment
TKO,TKO GROUP HOLDINGS A,2022,66.05,58.1,89.53,80.39,Communication Services,Entertainment
TKO,TKO GROUP HOLDINGS A,2023,63.82,64.24,86.64,78.07,Communication Services,Entertainment
TKO,TKO GROUP HOLDINGS A,2024,61.51,62.81,95.6,79.64,Communication Services,Entertainment
TMO,THERMO FISHER SCIENTIFIC,2020,39.35,49.74,67.1,,Healthcare,Diagnostics & Research
TMO,THERMO FISHER SCIENTIFIC,2021,50.98,57.81,64.2,,Healthcare,Diagnostics & Research
TMO,THERMO FISHER SCIENTIFIC,2022,55.27,43.03,74.69,39.53,Healthcare,Diagnostics & Research
TMO,THERMO FISHER SCIENTIFIC,2023,58.47,37.71,74.03,21.62,Healthcare,Diagnostics & Research
TMO,THERMO FISHER SCIENTIFIC,2024,54.38,33.37,54.77,36.22,Healthcare,Diagnostics & Research
TMUS,T-MOBILE US,2020,75.49,78.3,48.93,56.91,Communication Services,Telecom Services
TMUS,T-MOBILE US,2021,70.29,77.99,47.81,59.88,Communication Services,Telecom Services
TMUS,T-MOBILE US,2022,70.26,81.26,47.33,72.45,Communication Services,Telecom Services
TMUS,T-MOBILE US,2023,79.32,78.04,45.84,79.32,Communication Services,Telecom Services
TMUS,T-MOBILE US,2024,79.08,76.72,45.25,77.32,Communication Services,Telecom Services
TPL,TEXAS PACIFIC LAND TRUST,2020,46.0,67.54,59.51,64.44,Energy,Oil & Gas E&P
TPL,TEXAS PACIFIC LAND TRUST,2021,42.93,64.32,58.81,54.81,Energy,Oil & Gas E&P
TPL,TEXAS PACIFIC LAND TRUST,2022,39.73,62.81,56.19,65.89,Energy,Oil & Gas E&P
TPL,TEXAS PACIFIC LAND TRUST,2023,39.86,61.65,56.12,74.56,Energy,Oil & Gas E&P
TPL,TEXAS PACIFIC LAND TRUST,2024,40.43,57.21,55.38,69.28,Energy,Oil & Gas E&P
TPR,TAPESTRY,2020,48.88,49.19,77.88,53.0,Consumer Cyclical,Luxury Goods
TPR,TAPESTRY,2021,56.48,44.42,76.31,77.34,Consumer Cyclical,Luxury Goods
TPR,TAPESTRY,2022,72.24,50.9,73.89,64.99,Consumer Cyclical,Luxury Goods
TPR,TAPESTRY,2023,69.85,48.83,78.77,52.2,Consumer Cyclical,Luxury Goods
TPR,TAPESTRY,2024,65.18,46.26,78.33,48.07,Consumer Cyclical,Luxury Goods
TRGP,TARGA RESOURCES,2020,66.83,81.87,34.74,59.41,Energy,Oil & Gas Midstream
TRGP,TARGA RESOURCES,2021,62.12,58.29,33.33,59.73,Energy,Oil & Gas Midstream
TRGP,TARGA RESOURCES,2022,67.82,79.12,34.88,58.53,Energy,Oil & Gas Midstream
TRGP,TARGA RESOURCES,2023,75.7,77.82,31.49,61.56,Energy,Oil & Gas Midstream
TRGP,TARGA RESOURCES,2024,74.57,77.11,29.25,56.37,Energy,Oil & Gas Midstream
TRMB,TRIMBLE,2020,37.68,23.1,90.61,69.58,Technology,Scientific & Technical Instruments
TRMB,TRIMBLE,2021,38.33,20.2,92.47,69.07,Technology,Scientific & Technical Instruments
TRMB,TRIMBLE,2022,51.38,23.6,91.07,77.33,Technology,Scientific & Technical Instruments
TRMB,TRIMBLE,2023,56.94,52.34,90.02,70.81,Technology,Scientific & Technical Instruments
TRMB,TRIMBLE,2024,53.74,76.97,81.39,73.13,Technology,Scientific & Technical Instruments
TROW,T ROWE PRICE GROUP,2020,65.77,46.95,92.17,44.15,Financial Services,Asset Management
TROW,T ROWE PRICE GROUP,2021,55.48,40.22,82.59,49.04,Financial Services,Asset Management
TROW,T ROWE PRICE GROUP,2022,58.48,63.24,79.68,53.51,Financial Services,Asset Management
TROW,T ROWE PRICE GROUP,2023,72.67,71.03,70.76,55.25,Financial Services,Asset Management
TROW,T ROWE PRICE GROUP,2024,72.11,72.37,68.64,56.09,Financial Services,Asset Management
TRV,TRAVELERS COS.,2020,53.26,73.44,73.06,34.56,Financial Services,Insurance - Property & Casualty
TRV,TRAVELERS COS.,2021,50.18,89.54,80.56,53.13,Financial Services,Insurance - Property & Casualty
TRV,TRAVELERS COS.,2022,54.19,87.11,71.43,34.0,Financial Services,Insurance - Property & Casualty
TRV,TRAVELERS COS.,2023,52.41,82.22,67.74,42.12,Financial Services,Insurance - Property & Casualty
TRV,TRAVELERS COS.,2024,46.85,93.54,66.45,59.81,Financial Services,Insurance - Property & Casualty
TSCO,TRACTOR SUPPLY,2020,21.79,44.3,90.25,,Consumer Cyclical,Specialty Retail
TSCO,TRACTOR SUPPLY,2021,32.54,44.24,77.06,,Consumer Cyclical,Specialty Retail
TSCO,TRACTOR SUPPLY,2022,31.3,47.3,87.55,43.02,Consumer Cyclical,Specialty Retail
TSCO,TRACTOR SUPPLY,2023,35.58,55.87,82.18,51.88,Consumer Cyclical,Specialty Retail
TSCO,TRACTOR SUPPLY,2024,34.16,71.2,77.18,34.57,Consumer Cyclical,Specialty Retail
TSLA,TESLA,2020,66.83,62.16,75.14,40.66,Consumer Cyclical,Auto Manufacturers
TSLA,TESLA,2021,71.75,61.71,76.57,43.64,Consumer Cyclical,Auto Manufacturers
TSLA,TESLA,2022,71.71,60.9,75.15,37.43,Consumer Cyclical,Auto Manufacturers
TSLA,TESLA,2023,65.29,54.36,75.33,35.32,Consumer Cyclical,Auto Manufacturers
TSLA,TESLA,2024,63.53,61.75,74.31,49.95,Consumer Cyclical,Auto Manufacturers
TSN,TYSON FOODS 'A',2020,75.38,61.65,51.0,69.78,Consumer Defensive,Farm Products
TSN,TYSON FOODS 'A',2021,78.58,61.81,60.42,69.23,Consumer Defensive,Farm Products
TSN,TYSON FOODS 'A',2022,77.76,64.79,67.64,69.51,Consumer Defensive,Farm Products
TSN,TYSON FOODS 'A',2023,55.17,62.33,63.78,69.92,Consumer Defensive,Farm Products
TSN,TYSON FOODS 'A',2024,68.61,73.89,62.25,67.57,Consumer Defensive,Farm Products
TT,TRANE TECHNOLOGIES,2020,53.45,80.76,52.33,21.38,Industrials,Building Products & Equipment
TT,TRANE TECHNOLOGIES,2021,65.49,77.7,55.5,28.4,Industrials,Building Products & Equipment
TT,TRANE TECHNOLOGIES,2022,66.46,81.94,58.76,35.69,Industrials,Building Products & Equipment
TT,TRANE TECHNOLOGIES,2023,50.8,79.93,60.18,37.25,Industrials,Building Products & Equipment
TT,TRANE TECHNOLOGIES,2024,65.34,81.53,62.1,34.99,Industrials,Building Products & Equipment
TTD,TRADE DESK CL.A,2020,64.62,73.84,95.74,85.49,Communication Services,Advertising Agencies
TTD,TRADE DESK CL.A,2021,62.11,80.49,93.3,89.6,Communication Services,Advertising Agencies
TTD,TRADE DESK CL.A,2022,69.46,71.82,91.71,86.6,Communication Services,Advertising Agencies
TTD,TRADE DESK CL.A,2023,67.25,74.13,92.11,81.83,Communication Services,Advertising Agencies
TTD,TRADE DESK CL.A,2024,65.45,72.47,93.43,80.74,Communication Services,Advertising Agencies
TTWO,TAKE TWO INTACT.SFTW.,2020,82.85,54.61,61.2,63.29,Communication Services,Electronic Gaming & Multimedia
TTWO,TAKE TWO INTACT.SFTW.,2021,83.66,67.83,73.19,69.82,Communication Services,Electronic Gaming & Multimedia
TTWO,TAKE TWO INTACT.SFTW.,2022,82.69,68.84,71.76,74.41,Communication Services,Electronic Gaming & Multimedia
TTWO,TAKE TWO INTACT.SFTW.,2023,70.89,63.68,84.17,75.06,Communication Services,Electronic Gaming & Multimedia
TTWO,TAKE TWO INTACT.SFTW.,2024,71.4,68.73,84.34,75.8,Communication Services,Electronic Gaming & Multimedia
TXN,TEXAS INSTRUMENTS,2020,78.32,62.69,65.61,,Technology,Semiconductors
TXN,TEXAS INSTRUMENTS,2021,79.33,67.4,60.09,,Technology,Semiconductors
TXN,TEXAS INSTRUMENTS,2022,76.1,63.48,57.55,,Technology,Semiconductors
TXN,TEXAS INSTRUMENTS,2023,70.1,62.34,44.36,,Technology,Semiconductors
TXN,TEXAS INSTRUMENTS,2024,67.41,58.57,44.81,58.23,Technology,Semiconductors
TXT,TEXTRON,2020,89.77,67.71,57.14,,Industrials,Aerospace & Defense
TXT,TEXTRON,2021,88.37,76.31,57.08,,Industrials,Aerospace & Defense
TXT,TEXTRON,2022,90.35,78.07,70.77,35.43,Industrials,Aerospace & Defense
TXT,TEXTRON,2023,86.56,87.19,70.45,31.7,Industrials,Aerospace & Defense
TXT,TEXTRON,2024,85.95,87.76,63.59,31.45,Industrials,Aerospace & Defense
TYL,TYLER TECHNOLOGIES,2020,70.92,40.77,97.5,39.77,Technology,Software - Application
TYL,TYLER TECHNOLOGIES,2021,73.66,46.17,94.46,38.76,Technology,Software - Application
TYL,TYLER TECHNOLOGIES,2022,63.98,48.76,94.02,64.56,Technology,Software - Application
TYL,TYLER TECHNOLOGIES,2023,57.83,45.23,92.2,47.83,Technology,Software - Application
TYL,TYLER TECHNOLOGIES,2024,57.76,51.22,87.04,63.0,Technology,Software - Application
UAL,UNITED AIRLINES HOLDINGS,2020,55.47,57.71,85.25,9.0,Industrials,Airlines
UAL,UNITED AIRLINES HOLDINGS,2021,55.49,72.38,84.11,2.01,Industrials,Airlines
UAL,UNITED AIRLINES HOLDINGS,2022,62.42,71.31,81.91,1.15,Industrials,Airlines
UAL,UNITED AIRLINES HOLDINGS,2023,60.28,60.99,81.7,3.22,Industrials,Airlines
UAL,UNITED AIRLINES HOLDINGS,2024,69.5,68.04,81.83,,Industrials,Airlines
UBER,UBER TECHNOLOGIES,2020,70.82,56.11,75.42,56.79,Technology,Software - Application
UBER,UBER TECHNOLOGIES,2021,67.55,58.49,75.88,39.12,Technology,Software - Application
UBER,UBER TECHNOLOGIES,2022,66.64,65.34,80.04,43.15,Technology,Software - Application
UBER,UBER TECHNOLOGIES,2023,70.5,62.8,77.36,58.12,Technology,Software - Application
UBER,UBER TECHNOLOGIES,2024,70.39,56.7,71.27,58.87,Technology,Software - Application
UDR,UDR,2020,60.69,27.45,78.22,61.53,Real Estate,REIT - Residential
UDR,UDR,2021,82.52,39.82,83.07,70.59,Real Estate,REIT - Residential
UDR,UDR,2022,84.18,46.42,84.73,73.82,Real Estate,REIT - Residential
UDR,UDR,2023,81.09,51.03,76.04,74.26,Real Estate,REIT - Residential
UDR,UDR,2024,65.33,46.88,68.44,72.54,Real Estate,REIT - Residential
UHS,UNIVERSAL HEALTH SVS.'B',2020,71.8,22.8,56.96,76.36,Healthcare,Medical Care Facilities
UHS,UNIVERSAL HEALTH SVS.'B',2021,75.15,27.9,72.15,63.52,Healthcare,Medical Care Facilities
UHS,UNIVERSAL HEALTH SVS.'B',2022,72.81,34.17,73.21,64.51,Healthcare,Medical Care Facilities
UHS,UNIVERSAL HEALTH SVS.'B',2023,76.18,34.68,69.99,55.74,Healthcare,Medical Care Facilities
UHS,UNIVERSAL HEALTH SVS.'B',2024,71.24,31.21,66.9,52.55,Healthcare,Medical Care Facilities
ULTA,ULTA BEAUTY,2020,61.55,53.88,82.06,,Consumer Cyclical,Specialty Retail
ULTA,ULTA BEAUTY,2021,68.68,56.77,84.37,,Consumer Cyclical,Specialty Retail
ULTA,ULTA BEAUTY,2022,65.96,57.16,83.93,,Consumer Cyclical,Specialty Retail
ULTA,ULTA BEAUTY,2023,69.61,54.06,82.8,24.8,Consumer Cyclical,Specialty Retail
ULTA,ULTA BEAUTY,2024,61.96,50.15,77.31,59.73,Consumer Cyclical,Specialty Retail
UNH,UNITEDHEALTH GROUP,2020,65.0,54.69,47.6,46.66,Healthcare,Healthcare Plans
UNH,UNITEDHEALTH GROUP,2021,68.15,37.53,54.2,42.78,Healthcare,Healthcare Plans
UNH,UNITEDHEALTH GROUP,2022,63.72,54.86,58.51,41.3,Healthcare,Healthcare Plans
UNH,UNITEDHEALTH GROUP,2023,66.76,62.52,53.49,41.48,Healthcare,Healthcare Plans
UNH,UNITEDHEALTH GROUP,2024,60.76,50.88,53.49,38.73,Healthcare,Healthcare Plans
UNP,UNION PACIFIC,2020,72.83,29.43,46.54,89.42,Industrials,Railroads
UNP,UNION PACIFIC,2021,74.99,26.86,51.06,89.29,Industrials,Railroads
UNP,UNION PACIFIC,2022,56.08,35.3,71.42,89.73,Industrials,Railroads
UNP,UNION PACIFIC,2023,52.57,44.17,68.15,86.63,Industrials,Railroads
UNP,UNION PACIFIC,2024,49.09,38.79,66.93,82.64,Industrials,Railroads
UPS,UNITED PARCEL SER.'B',2020,85.59,55.23,40.65,73.16,Industrials,Integrated Freight & Logistics
UPS,UNITED PARCEL SER.'B',2021,82.21,52.1,41.25,65.41,Industrials,Integrated Freight & Logistics
UPS,UNITED PARCEL SER.'B',2022,89.28,55.35,40.66,67.93,Industrials,Integrated Freight & Logistics
UPS,UNITED PARCEL SER.'B',2023,90.31,53.63,35.99,65.97,Industrials,Integrated Freight & Logistics
UPS,UNITED PARCEL SER.'B',2024,82.67,52.89,37.58,67.66,Industrials,Integrated Freight & Logistics
URI,UNITED RENTALS,2020,82.28,81.94,64.28,49.23,Industrials,Rental & Leasing Services
URI,UNITED RENTALS,2021,82.72,83.78,67.23,57.8,Industrials,Rental & Leasing Services
URI,UNITED RENTALS,2022,81.73,73.21,67.53,69.97,Industrials,Rental & Leasing Services
URI,UNITED RENTALS,2023,86.83,62.3,53.27,67.45,Industrials,Rental & Leasing Services
URI,UNITED RENTALS,2024,84.19,71.97,51.34,69.52,Industrials,Rental & Leasing Services
USB,US BANCORP,2020,87.2,25.76,55.67,64.07,Financial Services,Banks - Regional
USB,US BANCORP,2021,86.6,34.91,62.96,63.62,Financial Services,Banks - Regional
USB,US BANCORP,2022,81.77,38.75,62.58,62.93,Financial Services,Banks - Regional
USB,US BANCORP,2023,84.12,39.98,64.12,62.88,Financial Services,Banks - Regional
USB,US BANCORP,2024,81.07,36.27,54.84,68.26,Financial Services,Banks - Regional
V,VISA 'A',2020,74.74,88.82,85.47,72.56,Financial Services,Credit Services
V,VISA 'A',2021,72.47,87.12,82.41,54.14,Financial Services,Credit Services
V,VISA 'A',2022,77.04,86.71,81.97,54.92,Financial Services,Credit Services
V,VISA 'A',2023,78.89,84.71,82.01,41.99,Financial Services,Credit Services
V,VISA 'A',2024,75.57,84.38,86.04,70.13,Financial Services,Credit Services
VICI,VICI PPTYS,2020,62.55,66.99,50.39,35.74,Real Estate,REIT - Diversified
VICI,VICI PPTYS,2021,65.51,68.68,47.85,36.3,Real Estate,REIT - Diversified
VICI,VICI PPTYS,2022,60.75,70.17,52.77,40.12,Real Estate,REIT - Diversified
VICI,VICI PPTYS,2023,58.58,58.71,46.27,37.01,Real Estate,REIT - Diversified
VICI,VICI PPTYS,2024,59.76,49.98,48.54,40.8,Real Estate,REIT - Diversified
VLO,VALERO ENERGY,2020,54.59,95.99,65.28,67.45,Energy,Oil & Gas Refining & Marketing
VLO,VALERO ENERGY,2021,67.76,93.62,72.39,71.93,Energy,Oil & Gas Refining & Marketing
VLO,VALERO ENERGY,2022,61.6,93.11,75.79,70.15,Energy,Oil & Gas Refining & Marketing
VLO,VALERO ENERGY,2023,71.94,87.63,72.3,69.85,Energy,Oil & Gas Refining & Marketing
VLO,VALERO ENERGY,2024,77.67,83.26,68.27,70.55,Energy,Oil & Gas Refining & Marketing
VLTO,VERALTO,2020,68.22,70.56,53.37,91.7,Industrials,Pollution & Treatment Controls
VLTO,VERALTO,2021,69.29,73.58,65.29,89.89,Industrials,Pollution & Treatment Controls
VLTO,VERALTO,2022,74.54,73.61,61.44,89.19,Industrials,Pollution & Treatment Controls
VLTO,VERALTO,2023,68.4,81.01,59.23,91.13,Industrials,Pollution & Treatment Controls
VLTO,VERALTO,2024,68.35,80.06,57.06,93.99,Industrials,Pollution & Treatment Controls
VMC,VULCAN MATERIALS,2020,70.14,93.58,78.68,58.23,Basic Materials,Building Materials
VMC,VULCAN MATERIALS,2021,74.79,91.55,76.2,53.49,Basic Materials,Building Materials
VMC,VULCAN MATERIALS,2022,77.56,82.83,75.69,54.94,Basic Materials,Building Materials
VMC,VULCAN MATERIALS,2023,85.22,81.32,75.7,58.4,Basic Materials,Building Materials
VMC,VULCAN MATERIALS,2024,81.64,83.96,73.58,62.85,Basic Materials,Building Materials
VRSK,VERISK ANALYTICS CL.A,2020,89.02,60.27,62.87,20.1,Industrials,Consulting Services
VRSK,VERISK ANALYTICS CL.A,2021,85.28,57.58,63.35,15.39,Industrials,Consulting Services
VRSK,VERISK ANALYTICS CL.A,2022,86.03,53.21,60.52,15.43,Industrials,Consulting Services
VRSK,VERISK ANALYTICS CL.A,2023,84.43,56.87,62.1,15.97,Industrials,Consulting Services
VRSK,VERISK ANALYTICS CL.A,2024,84.38,59.64,60.08,,Industrials,Consulting Services
VRSN,VERISIGN,2020,34.6,62.12,40.24,34.78,Technology,Software - Infrastructure
VRSN,VERISIGN,2021,35.14,66.83,67.53,44.93,Technology,Software - Infrastructure
VRSN,VERISIGN,2022,34.47,72.24,57.03,60.62,Technology,Software - Infrastructure
VRSN,VERISIGN,2023,34.11,77.72,56.18,57.0,Technology,Software - Infrastructure
VRSN,VERISIGN,2024,33.72,75.04,57.11,55.03,Technology,Software - Infrastructure
VRTX,VERTEX PHARMS.,2020,61.68,66.25,49.43,33.21,Healthcare,Biotechnology
VRTX,VERTEX PHARMS.,2021,68.61,63.11,43.11,32.25,Healthcare,Biotechnology
VRTX,VERTEX PHARMS.,2022,68.02,60.14,58.55,29.74,Healthcare,Biotechnology
VRTX,VERTEX PHARMS.,2023,57.13,61.99,66.35,34.36,Healthcare,Biotechnology
VRTX,VERTEX PHARMS.,2024,56.41,62.67,77.54,32.47,Healthcare,Biotechnology
VST,VISTRA,2020,27.65,56.22,77.46,51.04,Utilities,Utilities - Independent Power Producers
VST,VISTRA,2021,31.34,63.16,67.57,46.16,Utilities,Utilities - Independent Power Producers
VST,VISTRA,2022,38.27,61.65,71.17,47.87,Utilities,Utilities - Independent Power Producers
VST,VISTRA,2023,46.92,62.01,71.81,52.21,Utilities,Utilities - Independent Power Producers
VST,VISTRA,2024,43.7,58.25,72.52,53.07,Utilities,Utilities - Independent Power Producers
VTR,VENTAS,2020,85.82,18.81,70.05,28.78,Real Estate,REIT - Healthcare Facilities
VTR,VENTAS,2021,82.95,19.18,67.6,32.38,Real Estate,REIT - Healthcare Facilities
VTR,VENTAS,2022,69.87,23.76,72.67,29.24,Real Estate,REIT - Healthcare Facilities
VTR,VENTAS,2023,81.5,40.33,73.63,34.12,Real Estate,REIT - Healthcare Facilities
VTR,VENTAS,2024,69.58,37.36,76.93,30.42,Real Estate,REIT - Healthcare Facilities
VTRS,VIATRIS,2020,88.06,44.32,67.16,94.65,Healthcare,Drug Manufacturers - Specialty & Generic
VTRS,VIATRIS,2021,89.55,39.71,64.66,88.57,Healthcare,Drug Manufacturers - Specialty & Generic
VTRS,VIATRIS,2022,92.33,45.83,76.07,87.3,Healthcare,Drug Manufacturers - Specialty & Generic
VTRS,VIATRIS,2023,94.08,60.49,71.48,85.26,Healthcare,Drug Manufacturers - Specialty & Generic
VTRS,VIATRIS,2024,94.12,65.33,69.02,84.02,Healthcare,Drug Manufacturers - Specialty & Generic
VZ,VERIZON COMMUNICATIONS,2020,87.76,63.51,90.45,32.69,Communication Services,Telecom Services
VZ,VERIZON COMMUNICATIONS,2021,85.55,62.58,78.64,82.68,Communication Services,Telecom Services
VZ,VERIZON COMMUNICATIONS,2022,89.63,59.71,76.09,65.66,Communication Services,Telecom Services
VZ,VERIZON COMMUNICATIONS,2023,88.03,55.35,64.76,81.05,Communication Services,Telecom Services
VZ,VERIZON COMMUNICATIONS,2024,87.09,58.82,69.49,86.35,Communication Services,Telecom Services
WAB,WABTEC,2020,48.52,43.24,34.14,83.74,Industrials,Railroads
WAB,WABTEC,2021,47.04,45.85,31.14,72.92,Industrials,Railroads
WAB,WABTEC,2022,59.31,46.59,30.11,78.99,Industrials,Railroads
WAB,WABTEC,2023,61.71,43.18,36.22,78.14,Industrials,Railroads
WAB,WABTEC,2024,58.17,47.26,35.39,75.64,Industrials,Railroads
WAT,WATERS,2020,57.91,78.99,81.99,73.37,Healthcare,Diagnostics & Research
WAT,WATERS,2021,54.81,78.9,81.12,68.52,Healthcare,Diagnostics & Research
WAT,WATERS,2022,59.25,79.56,84.53,70.97,Healthcare,Diagnostics & Research
WAT,WATERS,2023,46.84,76.79,81.71,70.5,Healthcare,Diagnostics & Research
WAT,WATERS,2024,56.54,75.59,78.21,69.83,Healthcare,Diagnostics & Research
WBD,WARNER BROS DISCOVERY SERIES A,2020,64.67,50.03,9.45,52.08,Communication Services,Entertainment
WBD,WARNER BROS DISCOVERY SERIES A,2021,63.32,59.08,7.87,53.05,Communication Services,Entertainment
WBD,WARNER BROS DISCOVERY SERIES A,2022,77.65,78.62,7.73,63.74,Communication Services,Entertainment
WBD,WARNER BROS DISCOVERY SERIES A,2023,79.49,90.86,6.69,63.12,Communication Services,Entertainment
WBD,WARNER BROS DISCOVERY SERIES A,2024,80.26,95.92,6.66,54.93,Communication Services,Entertainment
WDAY,WORKDAY CLASS A,2020,44.07,71.25,37.12,82.73,Technology,Software - Application
WDAY,WORKDAY CLASS A,2021,42.06,70.83,35.4,83.31,Technology,Software - Application
WDAY,WORKDAY CLASS A,2022,44.54,71.88,53.93,84.35,Technology,Software - Application
WDAY,WORKDAY CLASS A,2023,41.3,70.26,50.11,81.9,Technology,Software - Application
WDAY,WORKDAY CLASS A,2024,46.83,70.11,54.89,82.58,Technology,Software - Application
WDC,WESTERN DIGITAL,2020,54.87,78.04,76.47,77.38,Technology,Computer Hardware
WDC,WESTERN DIGITAL,2021,47.25,79.75,76.61,94.26,Technology,Computer Hardware
WDC,WESTERN DIGITAL,2022,70.87,79.11,74.62,95.2,Technology,Computer Hardware
WDC,WESTERN DIGITAL,2023,67.81,78.83,76.37,94.35,Technology,Computer Hardware
WDC,WESTERN DIGITAL,2024,58.04,77.57,70.13,93.71,Technology,Computer Hardware
WEC,WEC ENERGY GROUP,2020,80.74,68.4,33.75,41.48,Utilities,Utilities - Regulated Electric
WEC,WEC ENERGY GROUP,2021,83.38,69.26,17.34,40.16,Utilities,Utilities - Regulated Electric
WEC,WEC ENERGY GROUP,2022,82.17,68.26,16.07,44.39,Utilities,Utilities - Regulated Electric
WEC,WEC ENERGY GROUP,2023,83.0,64.34,24.32,43.9,Utilities,Utilities - Regulated Electric
WEC,WEC ENERGY GROUP,2024,82.67,63.63,17.01,40.04,Utilities,Utilities - Regulated Electric
WELL,WELLTOWER,2020,56.15,76.19,33.41,46.5,Real Estate,REIT - Healthcare Facilities
